Instance: Uniform_Num_20_ID_4_R_4
Steiner-visit: True
Benders Cut: Mileage
Formulation: MTZ
OFV: 672.3551018779817
Runtime: 3600.0859999656677
Gap: 0.11466335617988899
Path: 
50.0 50.0
38.1544 72.6601
36.2895 76.1416
35.8265 77.0066
30.3359 87.2452
28.069 91.4772
26.2365 94.8981
22.9435 93.6721
7.0206 112.3082
12.7713 86.0449
-11.8969 76.069
-14.0798 86.5222
10.7092 87.2325
5.9526 91.8205
39.9846 94.8717
51.4863 95.5936
83.1799 80.3904
83.8011 78.3165
84.5488 75.8203
90.4398 56.1878
93.8637 44.7676
119.6053 62.1755
93.7842 61.3191
85.5812 61.9336
78.9532 40.4993
74.4761 48.6133
84.9876 28.898
87.9888 9.9493
64.354 16.0323
48.6233 30.5649
44.5866 34.2964
32.222 42.5199
22.5657 43.2944
17.7954 43.6759
-0.8556 34.2099
6.1588 17.4575
25.4665 42.7283
30.5451 49.3728
8.9064 69.3229
9.3864 58.6385
43.7419 50.9325
50.0 50.0
