Instance: Uniform_Num_16_ID_4_R_4
Steiner-visit: True
Benders Cut: Mileage
Formulation: MTZ
OFV: 556.6189160117556
Runtime: 3600.191999912262
Gap: 0.10297618254275526
Path: 
50.0 50.0
55.1915 57.168
66.9534 73.4156
67.8914 75.0434
35.5857 69.7978
48.0198 83.4905
60.7758 87.3619
65.3628 81.3769
76.8623 74.2722
86.9618 75.1663
90.1739 83.0924
82.5706 97.9158
88.8142 105.0916
96.319 77.4006
102.696 53.8901
92.9055 48.1363
81.6134 51.8022
82.4771 55.0428
86.0682 68.5418
86.901 64.4042
82.0012 62.3174
69.1425 60.1125
48.3215 56.5384
31.9994 27.6416
15.8146 12.0788
9.1882 5.5722
32.2842 -2.7768
76.1611 -18.6327
79.356 5.6651
70.4624 24.8422
63.9955 2.2228
59.5444 5.1694
52.5442 39.2972
50.0 50.0
