Instance: Uniform_Num_16_ID_2_R_2
Steiner-visit: True
Benders Cut: Mileage
Formulation: MTZ
OFV: 666.8814368543041
Runtime: 3.2639999389648438
Gap: 0
Path: 
50.0 50.0
53.7824 40.9522
76.6832 57.1346
86.5575 5.8938
96.0195 8.5992
117.1363 14.6399
116.9651 16.1172
102.6998 46.8522
87.8223 57.1644
94.1274 68.0071
75.9474 80.6507
73.4809 79.1215
74.5467 111.907
64.799 93.4837
42.317 98.9398
13.2108 106.4892
2.3986 97.4056
13.8219 89.1958
25.0122 77.2998
14.6359 59.7598
44.0111 73.7646
35.7665 71.6203
19.3247 36.7673
16.0845 29.8983
39.8577 1.073
55.6475 14.733
29.2329 17.0153
29.8043 20.7234
3.165 44.9376
-3.9934 51.446
26.8048 53.3366
29.1588 53.926
47.2878 58.4622
50.0 50.0
