Instance: Uniform_Num_16_ID_18_R_2
Steiner-visit: True
Benders Cut: Mileage
Formulation: MTZ
OFV: 622.2627605785173
Runtime: 6.1540000438690186
Gap: 0
Path: 
50.0 50.0
46.1347 37.6037
40.3307 46.859
37.808 50.8942
28.0908 66.4224
42.9966 57.0117
19.4602 63.8402
20.9989 76.271
8.6774 72.7605
2.5393 93.7233
29.5147 114.1945
58.9314 97.6013
58.2357 67.4114
60.3925 69.9746
80.3904 95.7792
94.4814 96.2552
65.9949 85.0982
67.4937 90.9339
97.0064 84.2572
114.8805 80.2152
98.8766 75.834
84.5773 70.1111
68.7741 38.1748
62.4921 38.2352
84.9514 16.7236
69.4047 7.199
61.3313 -9.0282
66.9184 -13.8719
59.0107 5.7982
50.7569 15.8168
75.756 28.3726
75.2744 29.3675
63.5678 53.4759
50.0 50.0
