Instance: Uniform_Num_12_ID_7_R_2
Steiner-visit: True
Benders Cut: Mileage
Formulation: MTZ
OFV: 570.6227338779886
Runtime: 2.7690000534057617
Gap: 0
Path: 
50.0 50.0
42.3819 65.9353
28.1671 90.3966
80.6019 112.568
83.7897 98.829
59.4157 74.9075
76.7615 72.6889
85.9266 64.1646
97.6938 30.659
90.5399 44.7236
77.8963 10.1254
100.4186 -15.6646
89.6737 14.4617
72.4195 22.7343
45.3167 13.8499
41.9354 -11.0235
31.3726 8.2251
43.8303 18.3241
32.1819 27.0933
11.8027 43.2253
19.4028 60.231
23.5677 61.0936
52.2063 67.0222
51.8152 66.3517
40.9485 47.7219
50.0 50.0
