Instance: Uniform_Num_20_ID_3_R_4
Steiner-visit: True
Benders Cut: Mileage
Formulation: MTZ
OFV: 660.4368542187666
Runtime: 3600.1050000190735
Gap: 0.12231602719318749
Path: 
50.0 50.0
45.5936 50.5149
63.6364 23.5926
63.9409 23.1383
65.2689 -5.6289
63.9329 -6.4818
36.9974 3.6403
30.5765 1.4186
29.1152 -31.7519
26.3183 -5.5553
24.8085 27.3517
33.709 27.072
50.4268 26.5486
37.8977 11.3083
10.5165 -0.4375
4.8086 -7.1637
-0.1957 -2.2002
2.0811 6.1338
2.9255 9.2265
3.9849 13.1062
7.9432 27.5941
-6.8219 38.0865
9.5837 48.2829
19.7845 62.1987
29.0505 74.8389
26.2618 76.3221
11.2726 84.2943
17.2606 85.603
35.03 89.4875
20.9693 92.5436
3.2826 87.0978
1.9255 81.6813
-28.478 75.2725
-12.6073 75.7349
5.7379 57.7704
16.3769 59.2739
34.0717 61.7742
36.4219 62.1067
53.7561 83.69
67.1826 87.5539
63.3731 61.02
50.0 50.0
