Instance: Uniform_Num_16_ID_12_R_4
Steiner-visit: True
Benders Cut: Mileage
Formulation: MTZ
OFV: 538.0993456407766
Runtime: 556.7669999599457
Gap: 0
Path: 
50.0 50.0
43.354 54.9424
53.6007 38.356
63.1727 32.2337
66.8959 29.8531
73.7663 43.7848
83.3641 63.2424
65.0745 57.1693
67.6647 67.1167
72.2021 84.5446
75.432 96.9483
68.5621 76.6895
61.2164 100.7721
58.1279 110.8977
39.4135 97.3267
36.7124 98.6765
41.1344 117.5098
29.4943 109.3875
16.0125 90.1864
43.132 68.08
29.4004 52.7915
21.3916 33.6586
16.0171 20.8185
3.9012 7.0055
19.3194 5.0309
23.011 3.9865
28.9662 2.3019
37.8332 -8.6754
45.9629 -11.7966
33.1418 -15.6193
46.5777 4.3678
61.1982 26.1193
52.8304 55.1053
50.0 50.0
