Instance: Uniform_Num_20_ID_11_R_6
Steiner-visit: True
Benders Cut: Boundary
Formulation: DFJ
OFV: 587.1957618710918
Runtime: 3600.1589999198914
Gap: 0.037946287795576995
Path: 
50.0 50.0
38.9608 75.6729
14.6578 82.4548
3.2983 92.5877
-22.9585 83.0366
-10.8779 42.7155
5.4523 47.9086
11.7164 49.9006
11.7226 49.9026
21.8493 59.5688
30.2181 67.5602
38.0999 75.0861
44.0296 80.7489
51.7575 88.1289
57.7837 93.8839
61.5533 89.7248
74.0922 75.8922
82.7969 81.9749
105.3515 97.7317
101.4101 96.9103
77.8146 91.9957
77.2289 96.1685
66.3311 69.8658
60.5407 55.8879
52.5122 33.2597
50.8396 28.5472
68.3544 35.2188
94.0567 35.2032
105.8337 26.2777
69.615 13.6837
72.9124 -10.4019
34.5237 -22.2184
35.312 -3.1673
21.2461 -3.713
10.795 24.6681
10.795 24.6681
12.8622 22.4874
14.6061 20.6472
31.7229 41.0857
35.9966 46.1901
59.3468 47.3839
50.0 50.0
