Instance: Uniform_Num_20_ID_16_R_4
Steiner-visit: True
Benders Cut: Boundary
Formulation: DFJ
OFV: 597.0584037205689
Runtime: 147.56299996376038
Gap: 0
Path: 
50.0 50.0
64.1768 49.633
82.5464 49.1607
79.4304 47.9831
70.4543 64.8955
66.7241 72.7641
66.4992 73.3863
70.0517 80.01
75.2066 89.6301
74.4756 88.6221
53.0088 73.7851
42.3744 65.8118
25.4453 75.4221
10.4241 91.4263
9.0372 89.5684
1.0204 77.7972
-1.2332 70.5971
10.6189 77.3884
11.6752 69.1246
7.8378 52.7833
3.2035 33.039
-11.5989 16.8922
-3.1832 20.4114
-1.1905 20.6447
6.2055 21.5105
18.0734 22.8998
32.4683 24.765
24.8686 -27.5376
38.3128 -0.0312
42.2529 8.0431
67.1137 28.2305
75.3884 21.0698
97.4134 12.6109
84.6715 20.4226
63.1904 20.0918
60.4991 23.6735
51.1249 36.1279
40.8184 34.2924
31.0051 49.6785
25.4119 58.4578
47.6321 48.2171
50.0 50.0
