Instance: Uniform_Num_16_ID_13_R_6
Steiner-visit: True
Benders Cut: Boundary
Formulation: DFJ
OFV: 505.7397739548816
Runtime: 3600.1180000305176
Gap: 0.11553462912245774
Path: 
50.0 50.0
39.9463 56.9549
31.6158 81.7599
29.9575 86.7054
36.1914 90.268
36.1944 90.2714
13.6075 100.1774
24.433 98.8662
36.7978 102.108
41.6352 110.5052
44.7053 115.8362
71.1261 116.3787
70.9465 100.3335
70.7891 86.4613
70.6935 78.2222
92.0729 82.0944
92.4407 64.6606
97.645 62.366
92.3433 34.8481
86.2042 2.9745
62.298 4.3345
68.484 21.4717
68.4841 21.4717
59.0118 23.3276
45.7927 9.8836
46.3265 8.6733
36.3224 6.984
36.3224 6.984
21.3305 -18.5413
18.067 6.7521
16.1582 21.5315
12.2133 52.1235
31.9251 51.0159
50.0 50.0
