Instance: Uniform_Num_20_ID_3_R_6
Steiner-visit: True
Benders Cut: Boundary
Formulation: DFJ
OFV: 617.0441299164414
Runtime: 3600.7740001678467
Gap: 0.3345267087278288
Path: 
50.0 50.0
61.5291 61.8135
65.9368 85.9876
54.6703 81.9013
38.9821 67.2901
34.9682 63.5516
21.4103 56.7005
20.251 56.1145
-6.6485 42.5226
-1.4995 53.6157
-14.3022 74.3547
-26.4835 75.4337
2.8807 84.5175
3.0138 84.5611
21.3692 90.5671
33.0437 89.0853
21.2497 85.9311
13.2162 83.7834
23.3327 76.6308
27.2477 73.8636
17.3882 44.4023
11.9703 28.2165
6.1595 10.8565
5.077 7.622
1.8215 -2.1028
4.1715 -5.2147
6.9732 1.8782
13.1661 4.1933
36.9411 13.0817
48.5678 25.807
35.1066 25.9306
26.2967 26.0135
28.0212 -5.5518
29.3458 -29.7509
32.0308 0.0316
37.2573 1.6436
63.6022 -4.5068
63.603 -4.5064
61.9676 22.7531
61.5941 23.4489
47.4669 49.7629
50.0 50.0
