Instance: Uniform_Num_20_ID_18_R_2
Steiner-visit: True
Benders Cut: Boundary
Formulation: DFJ
OFV: 680.675206682078
Runtime: 2.069999933242798
Gap: 0
Path: 
50.0 50.0
43.8124 48.2653
35.1146 45.8019
26.6719 41.0961
12.7572 33.3421
2.7269 41.5438
6.7082 57.7956
10.584 53.3155
-22.7264 58.7244
-6.8248 102.811
10.1043 99.8735
22.5328 97.9412
18.9072 79.3534
19.8567 68.3745
36.5661 81.4912
39.636 88.5805
63.4419 74.7724
65.7565 83.9794
77.1293 92.8667
93.0972 105.3443
100.4038 89.836
97.834 87.3811
91.2645 81.1035
87.0333 89.1856
91.1109 76.5385
89.8745 73.3517
91.4392 60.5108
101.7359 67.1467
85.7815 39.0599
80.5163 39.2875
66.8957 17.7816
65.6892 15.8756
48.4584 20.6157
44.7797 21.6285
67.5572 5.6846
89.8908 3.411
94.0408 -11.5156
62.4847 1.3843
58.5911 18.4002
55.9624 8.2597
27.2545 23.4053
50.0 50.0
