Instance: Uniform_Num_16_ID_15_R_6
Steiner-visit: True
Benders Cut: Boundary
Formulation: DFJ
OFV: 554.4054262314481
Runtime: 713.7339999675751
Gap: 0
Path: 
50.0 50.0
50.1097 34.9434
30.2584 47.8579
34.5967 68.759
37.9299 84.8126
40.0464 96.5882
27.9096 108.4186
17.9302 114.8773
15.7711 114.3217
17.7539 95.6466
19.0535 83.4256
15.7784 79.4487
11.4338 74.1715
7.0072 68.793
-11.7028 41.7215
14.4848 12.7432
21.7334 3.9048
30.0376 0.2271
38.3947 15.3317
43.3359 7.3422
56.8305 -16.8626
63.9729 1.0554
65.9661 11.9964
78.2202 17.5995
88.6291 36.4596
120.8132 94.7166
117.431 94.6075
101.8702 94.094
89.569 83.4046
71.7945 67.9624
79.9065 56.336
73.8242 51.0871
52.2001 47.7412
50.0 50.0
