Instance: Uniform_Num_20_ID_14_R_6
Steiner-visit: True
Benders Cut: Boundary
Formulation: DFJ
OFV: 629.7764883076142
Runtime: 3601.792999982834
Gap: 0.3967765349095183
Path: 
50.0 50.0
58.5907 55.8807
80.4456 70.8573
84.4615 73.6053
74.0836 81.4129
71.6922 83.2142
59.1423 92.6549
50.7372 98.9766
30.8798 114.5462
13.086 104.406
-17.0403 90.7898
-19.3597 56.215
5.7144 58.0344
9.5612 58.3153
13.0374 35.1339
16.487 12.116
19.6127 -8.7482
19.7172 -8.871
29.5115 1.8456
33.0588 5.73
47.4801 21.4946
50.4999 24.8015
76.1005 14.5553
88.9152 33.0915
77.3033 40.877
85.6739 48.5144
96.9738 58.8281
80.3876 61.051
60.5953 63.7058
49.0576 65.2512
20.2434 69.1233
19.9934 69.5057
23.6336 83.2971
23.6336 83.2972
5.9535 93.8022
14.1918 85.1784
35.2614 69.4043
41.5751 64.6755
57.6874 69.1177
56.2498 67.351
47.1254 56.1295
50.0 50.0
