Instance: Uniform_Num_16_ID_19_R_4
Steiner-visit: True
Benders Cut: Boundary
Formulation: DFJ
OFV: 522.9531293572551
Runtime: 372.63100004196167
Gap: 0
Path: 
50.0 50.0
60.1609 44.001
59.4567 48.2842
39.287 60.248
31.85 64.6597
57.067 79.2757
58.7807 96.575
91.1645 98.4685
80.7435 89.6835
53.1444 87.996
41.917 79.0562
40.8583 74.5947
21.1485 70.4533
20.1702 70.2475
17.0651 69.5948
4.3115 56.2416
-1.5835 54.0537
25.2368 41.4721
35.5795 39.9838
36.1832 36.1326
39.842 12.828
36.348 5.511
28.1698 -11.6157
41.922 -15.7819
66.433 -2.2794
92.4848 -17.7883
91.5576 2.4714
91.4208 5.4827
83.9592 24.0772
83.1294 20.9816
81.1809 4.073
76.9998 12.0794
55.5876 42.1507
50.0 50.0
