Instance: Uniform_Num_20_ID_10_R_6
Steiner-visit: True
Benders Cut: Boundary
Formulation: DFJ
OFV: 492.96069225886043
Runtime: 3600.0499999523163
Gap: 0.05004365123769748
Path: 
50.0 50.0
39.1824 60.3488
22.3191 49.6003
21.115 54.8896
15.9785 77.4527
13.5416 88.1569
35.2402 95.1267
37.3247 95.7943
48.6177 99.4169
48.6177 99.4169
61.7067 105.102
87.1921 112.1231
81.8779 98.367
73.7762 92.8546
69.543 89.9743
49.2298 76.1544
42.1078 71.3087
41.5205 74.9864
64.3257 75.3042
75.3497 72.1053
96.466 65.9816
95.9902 64.6869
91.0226 51.1513
91.0226 51.1513
84.6466 66.0066
75.0438 60.5921
65.1898 40.4694
68.6826 33.0039
79.6883 9.4636
90.4943 10.815
115.494 5.5986
105.7202 23.5138
92.439 23.1956
92.4201 23.1014
91.1638 16.8295
89.7464 9.7544
89.7447 9.7458
64.0816 -18.962
54.0306 7.6956
52.6589 17.1591
50.4191 32.6408
50.0 50.0
