Instance: Uniform_Num_20_ID_9_R_4
Steiner-visit: True
Benders Cut: Boundary
Formulation: DFJ
OFV: 635.2740761448778
Runtime: 3600.398999929428
Gap: 0.08828691593705312
Path: 
50.0 50.0
61.167 55.5782
53.3081 45.786
58.0717 51.6854
43.8149 27.161
48.4142 20.8132
61.5812 -1.9845
84.1911 6.8836
81.1975 11.0101
79.0622 13.9534
79.9135 17.9934
91.268 21.5733
99.062 38.4153
98.0452 57.4203
112.9917 80.5259
90.7462 88.8691
90.1679 119.6127
66.0246 92.0324
48.3402 89.6202
42.6418 76.832
17.7627 94.0609
28.8373 93.2667
16.7099 71.1527
20.5417 64.3497
30.294 47.0353
25.9207 43.7298
15.1011 35.5526
11.9636 45.9742
3.2513 28.4199
2.6841 32.3406
-13.5642 45.4568
1.309 51.424
11.4603 53.2206
21.6427 55.0218
25.0845 53.6306
32.6396 49.089
45.1477 65.4708
42.2711 59.4957
58.6003 51.1438
58.8835 46.305
59.7092 32.1955
50.0 50.0
