Instance: Uniform_Num_12_ID_15_R_6
Steiner-visit: True
Benders Cut: Boundary
Formulation: DFJ
OFV: 372.07623133081535
Runtime: 14.321000099182129
Gap: 0
Path: 
50.0 50.0
31.9196 27.2994
14.1631 18.8585
38.5073 10.0405
39.0116 0.1509
35.7715 1.3401
9.3286 -7.9874
12.5859 3.4763
7.2904 31.3042
5.4955 40.7528
-1.0785 50.2696
-1.7286 51.2102
11.0708 62.8807
24.3539 74.9913
40.1701 89.4105
44.0799 85.6526
49.3099 79.1812
59.019 76.3264
70.2095 73.0352
80.8147 75.2521
85.6769 59.1387
87.7063 52.4068
66.6175 64.4956
50.8505 73.5339
52.4364 55.3548
50.0 50.0
