Instance: Uniform_Num_20_ID_2_R_4
Steiner-visit: True
Benders Cut: Boundary
Formulation: DFJ
OFV: 668.783334749903
Runtime: 70.67900013923645
Gap: 0
Path: 
50.0 50.0
49.9734 50.1472
45.5828 74.4157
38.8887 73.575
40.6059 62.1509
49.2422 60.7381
71.5801 69.4261
69.8697 65.7611
83.1881 38.9829
84.137 37.0786
91.5098 22.4078
95.7679 13.9363
104.8258 -4.0894
76.7671 8.1469
48.6724 3.0537
20.1961 1.6342
-11.8211 -2.1661
-3.8915 18.3992
22.4297 21.2491
29.9884 17.311
26.1612 22.6496
20.0088 31.2276
17.628 34.5493
11.5812 42.9781
6.0129 37.6636
2.4131 40.3923
-11.4353 47.4751
12.6236 96.6621
16.744 97.0222
37.0513 98.7865
37.0513 98.7865
45.1144 86.4939
69.5443 98.8047
62.7343 90.0144
61.964 106.3938
81.1063 119.615
91.9676 88.8333
91.489 86.6529
92.2459 75.4567
86.6448 68.9641
70.4486 50.1795
50.0 50.0
