Instance: Uniform_Num_12_ID_20_R_6
Steiner-visit: True
Benders Cut: Boundary
Formulation: DFJ
OFV: 456.87010712591666
Runtime: 1.1680002212524414
Gap: 0
Path: 
50.0 50.0
57.2824 51.8375
71.2089 55.3455
68.6761 48.273
89.1063 52.8495
95.1921 59.0801
93.0012 74.9764
90.2621 94.8503
73.053 99.5575
55.1879 104.4435
35.5489 109.8176
32.0582 91.0373
37.017 78.985
35.8103 77.8518
17.206 77.2354
14.1887 57.3263
-8.6052 49.9782
-21.8113 37.7911
7.8366 31.0101
4.8437 27.1682
-2.964 17.1231
-5.5892 13.7549
6.4372 8.5814
82.3199 13.3441
59.6439 35.2835
50.0 50.0
