Instance: Uniform_Num_16_ID_19_R_6
Steiner-visit: True
Benders Cut: Boundary
Formulation: DFJ
OFV: 495.9850166289863
Runtime: 3600.265000104904
Gap: 0.21578035716715974
Path: 
50.0 50.0
39.3341 43.1987
30.0803 37.2985
34.2956 33.8798
37.8209 12.75
34.8627 4.1873
29.8166 -10.43
42.0222 -13.7684
66.2714 -4.2757
91.15 -16.2695
89.69 2.0714
89.4424 5.1741
84.053 22.0792
83.2224 17.9413
80.8266 6.0414
76.3811 13.1086
58.0022 42.3434
57.5666 43.0353
45.1891 62.7264
54.9437 79.5392
59.7989 94.8076
89.2473 97.8829
79.8903 91.495
54.0697 86.2135
42.7272 78.3475
40.8013 77.0106
22.4248 69.599
17.9309 67.7892
3.5519 58.1201
-0.0078 56.4451
22.8886 64.0414
30.1507 61.2743
56.7894 51.1333
50.0 50.0
