Instance: Uniform_Num_16_ID_9_R_6
Steiner-visit: True
Benders Cut: Boundary
Formulation: DFJ
OFV: 514.8093924116473
Runtime: 1053.1080000400543
Gap: 0
Path: 
50.0 50.0
76.2771 47.2986
88.5038 29.0343
115.9299 20.9345
85.2075 15.5922
84.2916 10.2544
83.0261 2.8814
80.7236 -10.4937
80.0693 -14.8501
50.4873 8.1003
41.2436 1.2332
33.0375 6.1877
10.6338 1.1505
4.7591 -0.1711
7.8255 7.4801
8.3129 8.6942
28.776 38.6451
39.4973 58.8393
28.1213 60.7609
16.6771 58.4314
34.0658 81.1035
24.7249 88.111
30.012 111.1318
48.4615 100.5427
64.8463 105.0803
71.7494 99.4107
82.245 95.4229
83.4435 96.9828
88.68 86.0266
88.4378 85.5133
63.5723 81.2955
61.6507 77.6778
51.6848 54.006
50.0 50.0
