Instance: Uniform_Num_12_ID_5_R_2
Steiner-visit: True
Benders Cut: Boundary
Formulation: DFJ
OFV: 506.73063098103034
Runtime: 0.38899993896484375
Gap: 0
Path: 
50.0 50.0
43.182 49.9874
30.6045 49.961
17.1555 49.9342
14.5444 51.1343
20.4343 22.5162
55.874 26.9885
59.1492 31.9406
55.9595 9.7374
70.3673 10.8596
89.2825 33.3065
87.3438 27.8813
107.2945 37.279
102.3614 55.4905
96.4489 81.8937
59.8909 75.9729
47.9176 105.5116
32.6538 92.9472
29.2449 58.8549
9.1107 68.0981
42.8377 64.7843
38.1185 62.98
59.8889 35.4724
70.2337 37.0862
54.5906 35.8433
50.0 50.0
