Instance: Uniform_Num_12_ID_4_R_2
Steiner-visit: True
Benders Cut: Boundary
Formulation: DFJ
OFV: 502.8977996476558
Runtime: 0.31099987030029297
Gap: 0
Path: 
50.0 50.0
46.1065 44.8013
36.2816 14.3226
31.2928 -24.0919
20.2351 -5.597
12.7164 6.9775
11.0871 9.7034
0.0267 31.0319
16.184 37.073
25.2654 42.7693
36.319 27.0681
43.3057 14.1017
43.3057 14.1017
49.6365 26.7015
39.8982 57.7222
19.0149 59.2532
43.1524 70.8671
40.7236 72.3418
17.0081 86.7423
33.7231 94.98
61.8428 99.0658
86.0018 102.5787
72.6157 68.6469
79.1581 69.7309
92.2423 71.8985
50.0 50.0
