Instance: Uniform_Num_12_ID_5_R_6
Steiner-visit: True
Benders Cut: Boundary
Formulation: DFJ
OFV: 403.2333688922302
Runtime: 3600.7620000839233
Gap: 0.046564900343864006
Path: 
50.0 50.0
41.4195 49.728
30.0212 49.3666
18.012 48.9855
18.905 44.6638
22.8204 25.7268
53.6011 28.8572
56.1254 29.114
58.1455 13.1355
69.0905 14.6663
85.5389 26.0948
92.9068 31.2133
103.5022 38.5737
99.1942 56.4902
93.8126 78.8722
61.8324 79.4702
47.6533 101.4979
35.9766 90.7077
27.4393 62.4262
12.9588 67.0057
32.9584 62.1417
41.4689 60.073
56.302 39.4749
59.9421 39.3552
66.5023 39.1387
50.0 50.0
