Instance: Uniform_Num_16_ID_14_R_6
Steiner-visit: True
Benders Cut: Boundary
Formulation: DFJ
OFV: 532.4908830609279
Runtime: 503.89400005340576
Gap: 0
Path: 
50.0 50.0
20.8999 59.4753
12.5643 54.5728
7.8334 51.7893
-13.5268 39.2454
6.7036 29.8021
24.7691 31.878
24.1811 28.268
23.6158 19.9248
15.6342 4.2452
27.0009 -24.0397
27.4591 3.29
40.7547 23.7877
44.8029 24.1145
48.4058 24.4051
59.7908 25.3328
70.6418 28.659
60.1648 43.1646
86.5562 44.4182
98.6724 30.0854
106.122 46.2418
92.1812 62.9208
79.7793 77.7596
78.4141 88.4989
55.1892 93.5724
47.9975 94.4191
41.0677 103.5585
35.8808 109.1231
27.21 77.5598
26.5935 75.3076
47.3197 79.6248
48.9781 78.375
61.6039 68.8584
50.0 50.0
