Instance: Uniform_Num_12_ID_3_R_6
Steiner-visit: True
Benders Cut: Boundary
Formulation: DFJ
OFV: 472.18935574021503
Runtime: 12.523000001907349
Gap: 0
Path: 
50.0 50.0
56.0274 43.8511
44.1747 29.0886
43.6921 28.4898
49.6862 -2.8259
89.5097 11.3063
71.3136 22.1815
63.8409 18.1397
40.832 5.7105
13.8327 -8.8663
6.3609 1.9602
8.9022 36.2745
10.9411 63.8669
27.1593 67.3932
40.2721 95.5993
40.3737 95.8193
53.3235 90.86
61.8537 120.5838
68.845 101.5068
79.1726 76.1572
66.5702 78.5828
47.3472 82.2781
50.6041 72.1664
52.1662 67.3329
46.7699 54.6906
50.0 50.0
