Instance: Uniform_Num_12_ID_11_R_6
Steiner-visit: True
Benders Cut: Boundary
Formulation: DFJ
OFV: 397.3026057146847
Runtime: 37.20900011062622
Gap: 0
Path: 
50.0 50.0
39.45 20.0946
43.9992 7.3848
112.6399 15.2337
95.1048 35.1147
77.9507 37.8699
82.9354 56.6914
75.0897 68.2463
87.2455 80.9992
92.936 82.8003
86.2822 91.642
70.407 101.3979
63.7206 105.5053
58.4159 81.6227
54.7157 84.3716
50.2797 87.6652
47.2233 89.936
19.9518 88.806
19.8135 88.7772
18.6581 88.5358
18.542 64.6535
18.4984 55.2914
18.4804 51.2475
25.7461 61.3835
38.3257 59.4916
50.0 50.0
