Instance: Uniform_Num_16_ID_7_R_4
Steiner-visit: True
Benders Cut: Boundary
Formulation: DFJ
OFV: 518.0514097679951
Runtime: 3600.5599999427795
Gap: 0.02598883396712104
Path: 
50.0 50.0
45.2036 41.254
50.8125 27.5583
49.1317 26.2896
21.3657 5.3194
17.7152 5.9655
7.524 7.7656
15.3266 16.6632
11.4415 -13.7834
57.3613 -13.0619
68.9907 15.0254
64.2079 27.9264
71.9815 28.0381
71.9815 28.0381
58.5308 56.3759
57.3246 61.7198
51.6517 86.8719
69.48 91.4344
56.4508 99.1251
47.7254 104.2781
28.8689 96.1711
22.7868 93.5572
4.8351 85.9153
4.8351 85.9153
6.162 56.3204
11.0522 54.5537
24.1421 63.8284
23.8887 73.1033
33.6082 64.6533
41.0751 58.1628
28.5765 41.066
18.04 42.5686
48.8356 47.1128
50.0 50.0
