Instance: Uniform_Num_20_ID_18_R_4
Steiner-visit: True
Benders Cut: Boundary
Formulation: DFJ
OFV: 564.4871687808953
Runtime: 341.960000038147
Gap: 0
Path: 
50.0 50.0
43.9974 47.6054
35.7208 44.3053
26.1853 40.502
13.1574 35.3081
4.6707 42.0276
8.3354 52.5475
4.5112 56.1329
-21.0163 59.7618
-5.8213 101.0809
9.5951 98.4717
21.0996 96.5262
20.8724 79.4269
20.7475 70.1666
35.6443 83.0663
39.6461 86.5309
63.1037 76.7711
67.0141 82.3514
78.1102 91.468
92.6336 103.3987
98.4414 90.2226
96.6599 88.4752
91.2066 83.1211
87.8916 87.3779
89.8951 76.2487
90.4081 73.3931
92.4128 62.2605
100.1202 65.9427
83.4393 39.5548
82.8517 38.7448
69.2417 19.1851
87.8802 2.6791
92.6285 -10.0973
64.1718 2.4742
63.9465 4.3169
63.0191 11.8883
56.2624 17.1686
50.8927 17.0351
54.2408 9.5289
41.0149 18.9903
29.168 24.0105
50.0 50.0
