Instance: Uniform_Num_16_ID_18_R_4
Steiner-visit: True
Benders Cut: Boundary
Formulation: DFJ
OFV: 536.0832689131144
Runtime: 10.58899998664856
Gap: 0
Path: 
50.0 50.0
45.9816 39.5991
41.0529 47.2304
37.2789 53.0746
29.5433 65.0469
41.2124 57.9178
20.9136 65.2386
19.7263 74.728
10.0269 74.2707
4.4407 93.1031
29.6414 112.1985
57.2664 96.4887
58.718 69.3595
61.0084 72.3303
67.6573 80.94
80.8645 93.8072
95.1901 92.8603
113.0518 81.4196
100.3594 81.6556
98.8354 81.6854
69.5422 90.1026
79.2261 71.3594
66.8994 39.2032
64.5432 38.1153
82.957 16.1412
67.3772 -11.5622
63.0658 -7.8898
64.1402 5.433
64.2638 6.9504
52.793 15.994
73.8085 28.8447
73.2018 30.0807
62.5358 51.7562
50.0 50.0
