Instance: Uniform_Num_12_ID_19_R_4
Steiner-visit: True
Benders Cut: Boundary
Formulation: DFJ
OFV: 461.7279106183675
Runtime: 6.564000129699707
Gap: 0
Path: 
50.0 50.0
54.8713 58.434
65.02 70.21
82.0617 72.4455
69.5548 58.1858
69.5548 58.1858
101.8775 63.8386
107.1708 44.0427
98.5229 63.5898
98.755 68.3117
94.8453 79.0548
84.0681 81.8042
65.4451 86.5556
49.023 91.4454
22.5905 110.242
27.8501 58.1034
7.7181 54.5416
4.1809 44.7008
27.5799 36.5203
19.879 5.7019
36.2542 6.0162
35.6702 10.6346
56.1202 14.6084
54.135 8.9931
55.4744 22.2132
50.0 50.0
