Instance: Uniform_Num_16_ID_5_R_4
Steiner-visit: True
Benders Cut: Boundary
Formulation: DFJ
OFV: 583.3010601810348
Runtime: 12.555999994277954
Gap: 0
Path: 
50.0 50.0
41.3871 60.1167
43.1467 29.1865
43.5469 22.1257
70.8865 30.8565
109.2251 10.3823
99.1458 6.2437
74.1259 13.259
46.4477 14.4016
37.2513 21.6427
24.1865 31.9301
4.7016 16.0002
15.3898 44.4589
15.1028 66.5271
23.7195 69.0189
24.0993 86.4498
33.7775 87.6573
29.4455 81.9026
38.97 79.1308
36.3352 77.5925
38.9352 108.5787
43.8923 95.5009
70.8519 110.7119
73.967 97.062
89.3623 97.6273
81.5151 82.4556
70.3313 88.8292
66.7295 90.884
48.0002 85.9538
52.461 71.7015
66.8535 50.5333
64.585 60.2401
49.0159 48.5186
50.0 50.0
