Instance: Uniform_Num_20_ID_15_R_2
Steiner-visit: True
Benders Cut: Boundary
Formulation: DFJ
OFV: 737.3833506613475
Runtime: 2.0429999828338623
Gap: 0
Path: 
50.0 50.0
52.7058 38.9525
61.4771 6.9472
53.9958 25.8857
19.8696 39.3647
31.2101 35.9635
9.721 14.5913
-10.4747 18.3686
3.6241 5.8039
11.2531 -5.5003
17.2766 18.6023
22.7092 21.6161
39.264 30.8016
37.3911 33.5496
40.27 3.8854
43.2015 9.0068
56.4142 32.0859
66.7091 44.9762
91.578 40.3777
81.8681 41.2135
73.9304 59.4714
88.3531 69.2397
116.2971 91.6285
95.0525 96.8396
79.1277 83.785
72.3089 85.9851
86.7348 91.7013
82.249 95.8887
62.0647 106.9067
41.726 60.6173
36.0929 47.7952
35.9854 47.5505
21.6957 68.0387
22.1246 70.3075
7.4873 66.9193
4.3091 69.9423
13.5204 91.4153
26.4321 84.1328
40.6318 75.9915
41.6564 72.3257
49.6692 43.6678
50.0 50.0
