Instance: Uniform_Num_20_ID_6_R_6
Steiner-visit: True
Benders Cut: Boundary
Formulation: DFJ
OFV: 631.7008664508315
Runtime: 3600.970999956131
Gap: 0.2662233502919965
Path: 
50.0 50.0
67.9095 48.519
89.7801 55.6823
90.7535 66.154
92.2584 82.3424
94.1911 82.7895
109.2157 74.8845
100.9746 85.8987
89.6582 101.0232
94.1644 97.5429
81.411 93.2762
77.7367 92.0466
76.242 113.8519
73.2328 106.7189
64.1338 85.1521
63.6382 91.6098
63.1081 98.5384
45.7545 91.366
55.7069 69.6757
57.9618 66.8951
74.5016 46.5005
76.9306 36.4455
55.868 19.1525
40.7879 6.7728
34.9506 -0.513
20.2533 3.8673
24.1859 2.7121
48.8492 -4.5329
56.5336 -6.2739
78.378 -11.222
77.9358 16.5445
81.452 18.351
69.1916 21.7165
56.7833 25.1226
31.3735 38.1388
27.0938 40.5342
7.853 56.7483
7.1719 88.4
7.1613 87.6557
7.0468 79.6127
26.2634 65.8344
50.0 50.0
