Instance: Uniform_Num_16_ID_19_R_2
Steiner-visit: True
Benders Cut: Boundary
Formulation: DFJ
OFV: 610.8729569761007
Runtime: 0.5230000019073486
Gap: 0
Path: 
50.0 50.0
38.008 43.9397
26.0719 37.9087
38.0455 35.5064
41.9007 12.8767
35.3529 6.6012
26.3515 -12.4497
42.0477 -17.7815
66.5047 -0.28
93.5827 -19.464
92.5709 3.8944
93.3343 6.1983
83.6849 26.0703
81.1468 21.2718
81.6244 2.1195
78.6555 13.2099
54.5836 39.5725
60.4971 41.2499
41.187 62.5102
58.5851 77.8821
57.4828 98.1069
93.0407 99.1645
81.5348 87.8453
52.2983 89.8185
40.4207 80.5197
42.0564 72.9385
18.812 71.5298
16.1367 71.3677
5.5482 54.6536
-3.633 54.6772
23.0572 68.0403
28.4439 65.5903
60.7898 50.8839
50.0 50.0
