Instance: Direction_Num_12_ID_9_R_6
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 408.94480810201475
Runtime: 57.09699988365173
Gap: 0
Path: 
50.0 50.0
58.3798 53.0269
33.1326 34.9453
8.9495 38.2908
13.0472 42.7224
19.1295 49.3008
27.246 58.08
37.9102 69.6187
40.1597 72.051
20.432 81.8073
25.0706 85.814
33.098 92.7478
35.578 89.8285
41.3181 82.5549
57.4535 91.9569
71.7089 100.2635
90.7899 111.3819
100.419 106.3996
91.0049 96.6606
80.3236 85.6108
62.674 66.822
93.0573 23.1618
85.5052 16.6488
79.1091 11.1331
72.2272 10.3841
50.0 50.0
