Instance: Direction_Num_16_ID_15_R_6
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 468.0236926044702
Runtime: 3600.088000059128
Gap: 0.10581765226162107
Path: 
50.0 50.0
45.5927 45.3665
39.9754 39.461
22.39 20.9732
25.4939 17.7596
40.2295 6.2499
49.0261 13.312
58.4771 20.9005
62.1651 23.862
64.7212 25.9146
73.8489 33.2441
84.5888 10.4468
94.3967 22.5725
92.4896 54.6563
94.5976 63.9038
108.0113 83.1575
108.2226 88.6442
107.1645 99.5065
83.8509 82.2294
75.2958 116.3484
55.7485 96.8662
60.2772 81.1407
53.7941 75.776
43.4764 67.2383
35.7006 60.8041
32.1593 58.8074
26.2708 60.0124
17.8023 50.3717
6.9869 38.0589
4.6937 28.5047
25.5874 38.4998
39.202 43.8732
48.9984 49.4319
50.0 50.0
