Instance: Direction_Num_16_ID_6_R_6
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 442.0622370782143
Runtime: 3600.059000015259
Gap: 0.3192209399735152
Path: 
50.0 50.0
51.183 51.7551
58.7735 63.0034
60.2525 65.1974
70.4061 78.0075
80.9293 91.279
84.0102 88.6646
93.0999 80.9542
102.8358 94.5977
103.2897 95.4054
110.8492 108.845
92.2159 115.9091
71.3057 97.3249
63.9208 90.7603
50.7071 79.0138
49.8276 78.232
39.1879 68.7756
36.9528 66.7888
24.0995 55.364
22.8403 54.2447
22.2375 45.026
20.9477 25.3816
19.2677 14.8772
60.0125 11.5963
73.6676 17.2717
90.4781 24.257
90.4788 24.2571
91.0754 22.0401
84.0857 5.7769
84.2298 5.9458
105.2342 30.5964
105.2342 30.5964
93.3159 25.6494
50.0 50.0
