Instance: Direction_Num_12_ID_1_R_6
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 407.7608257881866
Runtime: 96.14299988746643
Gap: 0
Path: 
50.0 50.0
49.2051 49.2045
35.1734 35.1603
31.1087 31.0925
25.0206 24.9998
7.35 7.3137
7.3635 7.3438
25.495 47.9381
39.7326 70.6854
21.144 71.0505
28.3919 76.4444
36.5579 82.5215
42.7454 87.126
61.3886 97.8778
74.7114 105.5614
79.9618 95.1381
64.6793 68.2002
70.0466 59.3704
73.9133 53.0076
73.9498 52.9474
90.3668 69.646
92.9025 72.2251
92.9077 72.2304
113.362 45.8437
97.1621 31.0542
50.0 50.0
