Instance: Direction_Num_12_ID_14_R_4
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 489.2029962431348
Runtime: 16.227999925613403
Gap: 0
Path: 
50.0 50.0
59.0427 15.5054
74.0687 27.0541
82.56 33.5851
88.7165 38.3216
97.6289 23.308
84.9625 9.1773
88.1223 17.7497
107.3029 42.1383
83.986 53.3768
93.7253 67.5893
89.1628 77.6272
109.9839 100.719
81.2823 99.0476
68.1607 92.7352
65.7358 121.2771
46.5768 96.8499
46.4454 96.6823
24.5803 68.8044
14.4822 50.6788
7.4901 38.1344
21.4442 26.6628
16.5652 15.8978
24.5858 15.952
38.0822 31.2029
50.0 50.0
