Instance: Direction_Num_16_ID_17_R_2
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 653.5019726192045
Runtime: 34.11400008201599
Gap: 0
Path: 
50.0 50.0
55.7795 35.1417
75.8549 52.5968
73.4821 30.3701
66.1873 17.0845
73.4359 6.6204
88.3266 21.0731
82.0903 24.581
80.5164 25.4663
93.654 39.5569
103.7459 50.3811
101.6379 82.0477
108.9684 92.6514
54.5881 96.2583
36.938 84.4221
27.4718 110.2171
4.622 82.0616
5.0045 74.8163
18.0044 87.0653
27.4317 95.9482
36.1287 104.142
61.9436 83.7701
41.3256 63.0191
38.0861 59.2867
21.9649 40.7073
21.4689 20.3964
6.9522 3.08
27.1001 7.8444
41.8671 24.6937
39.3883 44.0412
60.8137 67.7189
61.0981 72.9648
47.3508 56.1433
50.0 50.0
