Instance: Direction_Num_16_ID_4_R_6
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 374.74641701785595
Runtime: 3600.0750000476837
Gap: 0.13724412579681838
Path: 
50.0 50.0
47.2654 43.4867
47.1971 43.325
41.3649 29.4574
35.6786 15.9413
35.8686 9.3312
49.5768 16.6666
64.9735 24.9054
73.0041 28.9846
88.8274 7.3087
96.4403 16.8579
71.731 46.5806
77.89 62.5041
77.9688 62.7094
79.902 67.7183
81.7469 72.4956
82.1009 73.4162
86.0691 78.0022
90.4384 83.0499
97.1267 90.7806
100.1719 94.3024
100.3423 96.3075
100.5691 98.9586
93.7195 99.1138
77.7444 93.157
71.6347 109.6473
57.8135 104.6422
43.8486 90.4223
43.3566 89.977
40.5039 87.3875
22.8263 71.3062
21.3632 55.6537
29.3056 57.481
50.0 50.0
