Instance: Direction_Num_12_ID_9_R_4
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 459.2685384977891
Runtime: 13.926000118255615
Gap: 0
Path: 
50.0 50.0
44.9035 69.3108
42.9043 67.5365
28.589 54.8418
19.938 47.1613
14.5374 42.3672
6.0317 39.1919
17.9111 78.9939
33.7858 94.7364
36.3214 92.7349
31.8073 83.4065
39.7328 80.6326
57.4429 91.9997
71.2367 100.8536
90.7613 113.3818
102.3697 106.8833
91.7356 96.8945
78.7248 86.8403
60.3987 65.7615
59.9433 57.2208
38.5189 29.7571
69.5747 9.0489
80.666 15.7036
82.4948 9.5043
95.0353 21.9605
50.0 50.0
