Instance: Direction_Num_16_ID_2_R_4
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 518.2163324006841
Runtime: 3600.063000202179
Gap: 0.07259500176235996
Path: 
50.0 50.0
48.5416 51.5087
36.4527 45.9486
19.3552 64.8311
9.2234 54.6554
16.0436 44.6879
36.0258 56.6757
37.0214 41.7424
18.8287 19.5531
43.4633 19.1694
58.1454 26.1166
69.9536 17.6096
78.9901 24.5163
93.9058 35.9143
99.3227 38.7304
121.5921 26.3192
95.6605 6.0496
77.2655 5.9982
83.8246 16.0419
89.6746 24.9982
95.1114 33.3226
91.8527 49.396
82.6483 45.9923
69.5581 52.7826
78.5362 69.7126
84.7269 81.3863
92.9051 96.8083
87.5456 101.2784
79.0574 89.8103
76.996 79.481
68.8685 64.8929
65.4775 60.8714
47.6123 39.696
50.0 50.0
