Instance: Direction_Num_16_ID_3_R_4
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 602.2950712417997
Runtime: 278.1800000667572
Gap: 0
Path: 
50.0 50.0
65.3621 41.5081
87.6201 60.8036
85.5488 62.642
94.5282 69.8572
121.3908 72.1521
103.0886 47.8002
98.938 42.2757
92.5866 33.8213
90.868 37.3725
63.7825 21.4821
51.3728 24.262
28.3518 10.3546
14.8691 34.7164
24.8019 51.015
7.6059 63.9122
17.3089 77.2191
21.9521 83.5859
39.0113 106.988
29.3067 105.9967
24.9192 101.5113
9.2181 85.4621
8.0711 80.945
31.6456 80.4841
49.8688 89.9812
67.6618 85.8081
90.3208 96.473
95.9858 96.2937
70.0127 76.1661
58.0673 68.1834
36.1986 47.1398
39.9154 37.7062
62.471 58.2163
50.0 50.0
