Instance: Direction_Num_16_ID_20_R_4
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 514.6934284923356
Runtime: 2217.2000000476837
Gap: 0
Path: 
50.0 50.0
54.5363 53.7385
64.8334 62.2203
92.921 40.2935
69.5541 15.6065
62.3958 15.6356
47.2831 4.2116
84.9248 11.9876
105.2815 36.1091
108.0081 76.5317
96.1874 71.283
91.4764 74.0857
92.8627 77.0152
103.0798 93.9064
104.5514 96.3385
81.9283 100.2281
72.7398 92.2698
57.6087 78.9403
54.1944 75.9301
50.6497 72.8054
27.9364 52.8053
23.1233 67.909
25.1728 71.0335
36.8701 88.8794
36.9496 90.2993
33.7387 95.5755
31.9581 93.7494
19.2402 80.7117
13.4642 74.7896
9.1749 70.3913
6.252 59.9425
27.6884 44.1356
46.9912 55.7282
50.0 50.0
