Instance: Direction_Num_12_ID_7_R_6
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 321.5277421426422
Runtime: 168.9269998073578
Gap: 0
Path: 
50.0 50.0
11.3798 35.7815
18.1411 49.1697
18.685 50.2454
19.0453 50.8023
29.2487 66.6069
31.315 69.8053
43.723 89.0244
47.5685 93.6337
56.3798 104.1958
60.3543 108.9616
85.3586 93.0564
109.9281 106.382
116.9228 98.1553
108.4934 86.9018
93.7825 71.6771
92.2694 70.1511
89.3874 67.2421
88.5604 66.4079
87.5105 65.3485
76.1823 53.9062
67.1533 44.7841
67.1518 44.7811
76.3882 37.9563
67.2617 29.5979
50.0 50.0
