Instance: Direction_Num_12_ID_19_R_4
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 482.13393737709634
Runtime: 7.013000011444092
Gap: 0
Path: 
50.0 50.0
49.7731 37.7132
24.969 14.9321
3.4349 7.1738
12.6417 17.3067
24.6174 30.4892
28.3049 34.5475
21.4928 43.72
24.9137 56.0049
30.6805 86.8758
31.7539 92.6261
50.2417 110.9224
57.5944 118.1984
94.4299 116.0879
84.2875 96.7184
86.6249 84.5999
66.1782 57.6744
90.9675 42.744
76.3801 25.0397
87.5137 17.9697
103.2601 35.857
102.2938 60.1255
99.0588 57.4361
79.5372 41.2086
76.9034 41.9928
50.0 50.0
