Instance: Direction_Num_12_ID_15_R_2
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 485.1822893834516
Runtime: 2.2860000133514404
Gap: 0
Path: 
50.0 50.0
62.0734 66.6582
75.4109 84.6691
69.0959 94.3414
77.2611 103.8982
79.8283 70.8991
62.6831 52.0793
64.7604 45.4699
80.2499 58.46
90.6029 49.95
117.2753 72.1965
119.1729 69.0983
100.1446 44.472
107.9285 22.3591
95.49 11.7179
53.9219 33.6913
46.6187 27.5557
34.2576 17.1706
25.3232 11.0068
20.0019 28.7613
29.1422 43.3238
18.5685 64.3229
5.1021 50.4078
23.6517 44.262
35.342 50.6118
50.0 50.0
