Instance: Direction_Num_16_ID_19_R_2
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 619.7562116623932
Runtime: 9.172000169754028
Gap: 0
Path: 
50.0 50.0
45.1217 52.2687
29.6975 35.4057
20.8726 24.7898
5.8749 6.7525
33.7764 32.6526
60.967 57.8888
83.8597 43.5017
97.5191 58.4849
99.7043 82.7463
124.11 111.4563
117.0724 119.6841
96.1955 100.8094
85.2072 91.0582
64.515 72.6965
56.9821 73.2946
69.1031 89.5372
54.3794 92.0421
55.214 93.4911
72.498 114.4654
74.1381 116.4552
65.8225 98.3268
81.8609 118.7309
76.9478 124.2826
49.9437 99.4517
47.572 97.2697
34.2419 85.0114
19.7238 89.5272
5.7132 78.0115
26.8713 48.6015
27.5814 49.1699
38.1124 57.5864
42.4448 61.0519
50.0 50.0
