Instance: Direction_Num_12_ID_11_R_4
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 409.69694102811485
Runtime: 39.901000022888184
Gap: 0
Path: 
50.0 50.0
83.2419 13.9503
90.0595 23.79
99.8684 39.4668
114.8993 63.4872
109.4094 65.2827
89.604 48.6529
85.0272 75.9967
66.9227 56.3682
62.1613 51.5927
59.888 49.313
57.1137 46.5322
53.9993 43.4102
42.5532 38.8519
42.2556 38.7331
35.6433 42.3177
54.6913 64.5639
29.7723 96.9426
21.2529 88.9148
30.1354 83.7962
22.5187 71.8222
14.8079 59.7
14.0878 55.6363
16.8962 49.4906
36.0563 65.4801
50.0 50.0
