Instance: Direction_Num_16_ID_9_R_4
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 561.3858549679431
Runtime: 768.8469998836517
Gap: 0
Path: 
50.0 50.0
41.8702 52.7639
43.2442 56.9458
52.1484 72.985
52.058 75.2551
21.5916 108.83
8.8119 94.5633
23.2785 53.1248
7.2438 25.5983
20.8023 14.0167
48.3011 33.887
61.5192 8.7042
68.0977 10.2905
76.2863 17.4785
85.4026 17.9952
95.9722 12.3123
109.5801 25.4332
78.6849 37.3032
87.4911 49.0581
94.9019 58.9428
109.3823 78.2712
80.3893 93.1294
88.0214 100.3648
98.4807 97.3913
80.2385 75.2502
84.2267 69.8313
73.1529 57.9311
71.6318 56.2994
69.4279 53.9347
60.9119 44.7856
62.3489 54.5358
48.7455 38.8994
48.7446 38.8984
50.0 50.0
