Instance: Direction_Num_16_ID_8_R_4
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 519.7200958262606
Runtime: 684.4409999847412
Gap: 0
Path: 
50.0 50.0
31.0388 43.204
17.6196 38.3434
8.6568 54.6499
12.5774 67.9564
13.5946 71.4002
24.0075 83.5438
27.6733 77.454
24.2541 68.8943
49.5199 66.4679
66.024 84.8032
75.9192 95.7975
91.1611 112.7268
94.0887 95.8149
113.2417 111.7999
113.5195 98.2283
96.0338 71.9729
106.434 44.2162
88.1736 24.3689
82.5163 43.0685
66.57 28.2479
65.8446 27.5721
64.6026 26.4154
49.0568 11.9592
47.8256 10.8118
37.5766 23.1485
36.083 22.1274
25.8037 15.1138
13.8017 6.9213
18.5973 12.9397
33.5292 30.8577
39.8441 38.4361
55.2719 56.958
50.0 50.0
