Instance: Direction_Num_16_ID_1_R_6
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 412.522986489345
Runtime: 3600.1129999160767
Gap: 0.254485051128627
Path: 
50.0 50.0
41.3553 41.177
21.9867 21.419
8.2478 29.0998
15.3254 36.0099
20.833 41.3855
24.9565 45.4097
32.3775 52.6553
39.8099 59.9106
45.0291 65.0079
47.9703 67.8783
43.32 76.1136
56.5805 89.0717
66.7234 98.9849
74.0594 101.3642
79.6261 103.3277
85.9784 105.5684
93.9712 108.3904
103.1641 110.3018
104.8626 108.8778
95.5964 93.4373
111.2449 90.8417
93.2507 72.1435
81.1055 59.5267
64.2267 41.9868
57.2184 34.707
51.114 26.7508
52.6944 18.8458
72.6577 39.4287
74.5585 46.9948
79.0955 61.709
66.9059 64.137
48.7395 49.7421
50.0 50.0
