Instance: Direction_Num_16_ID_2_R_6
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 514.864928162226
Runtime: 3600.201000213623
Gap: 0.3828130133385016
Path: 
50.0 50.0
77.8283 30.6091
85.8954 37.819
93.7691 44.8554
92.5637 55.0718
89.3999 81.9931
91.1399 95.6766
87.6357 99.2767
80.9087 89.0522
78.5788 79.2412
76.6085 70.94
68.3146 62.6175
67.7098 62.0103
62.0126 56.2917
52.9375 50.6837
41.8926 40.2354
39.9909 38.4372
39.1382 37.6307
20.7247 20.2105
43.5105 21.2065
57.0431 24.2821
73.3175 10.0744
74.8858 11.9035
80.6504 18.6232
87.8419 27.0064
93.4371 33.5292
101.0131 31.2281
119.6749 25.5671
96.98 8.27
37.0234 54.2815
16.8997 46.5313
11.2096 54.4168
20.4424 62.9126
50.0 50.0
