Instance: Direction_Num_12_ID_14_R_2
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 537.2850712901046
Runtime: 7.549999952316284
Gap: 0
Path: 
50.0 50.0
58.3705 13.6213
76.6338 29.4265
84.1335 35.9192
89.1627 40.2737
99.6243 23.1587
83.8668 7.5008
86.3924 18.7546
109.2498 42.5964
82.0679 52.8034
95.7118 67.3256
87.2053 78.1034
111.7429 101.6831
80.9145 101.0233
67.0683 91.0519
66.2352 123.2168
47.7895 100.5287
44.3139 96.2513
22.9616 69.9854
13.8593 48.9423
5.5217 37.7793
23.3887 27.1314
14.9952 14.6217
25.4665 14.1544
39.6341 29.9363
50.0 50.0
