Instance: Direction_Num_16_ID_3_R_6
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 511.1683273852688
Runtime: 2894.8229999542236
Gap: 0
Path: 
50.0 50.0
42.9656 38.3215
63.8154 54.951
67.192 43.3615
80.9958 57.926
86.2654 63.487
87.6119 71.0134
76.4313 77.3181
74.0139 80.9421
90.5623 94.483
96.8054 92.325
118.9328 73.3748
101.5147 49.1781
94.8685 41.6833
93.8634 40.5501
88.6653 34.6883
62.9085 23.3417
52.2341 22.4016
29.2574 12.1686
16.8588 35.1672
22.854 50.5567
9.6155 63.9628
19.2182 79.1191
10.0971 81.5011
10.9214 84.4118
26.4661 100.2871
30.4123 104.3159
37.4681 105.6814
21.2763 81.9073
31.2449 82.4441
46.5073 88.677
49.6388 72.2692
37.569 50.8417
50.0 50.0
