Instance: Direction_Num_12_ID_6_R_4
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 452.10197528106045
Runtime: 30.72499990463257
Gap: 0
Path: 
50.0 50.0
40.5514 54.2455
22.3165 40.4206
6.8237 62.6989
21.8564 77.641
42.5742 62.4166
58.6148 76.3788
66.211 82.9926
83.1157 97.7035
85.2978 92.5209
92.3089 98.484
110.5982 114.0371
113.2564 116.2984
96.355 74.7129
83.2943 54.6428
74.9997 41.9011
64.6089 25.9376
81.9944 29.4569
61.7456 11.7648
34.4098 13.392
21.6415 5.8458
19.6116 20.059
19.6693 24.73
41.6208 44.2823
47.342 49.3793
50.0 50.0
