Instance: Direction_Num_16_ID_5_R_2
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 654.3697040487565
Runtime: 57.41799998283386
Gap: 0
Path: 
50.0 50.0
50.4763 50.4074
61.135 59.5146
70.6142 67.619
75.8628 72.1078
88.7704 46.9154
97.8645 54.9548
97.8656 54.9558
120.9737 75.5387
120.8518 61.8397
100.2449 39.6659
116.1332 30.8863
92.624 6.2172
64.6079 24.6941
51.427 13.3471
46.5677 18.536
55.8991 30.6402
46.583 36.6625
34.9681 24.8041
26.1535 15.8019
12.9322 3.1364
4.64 85.8154
24.4924 107.7617
23.4333 119.1549
5.5545 96.9278
17.1688 86.2296
40.107 105.8602
53.8032 94.7646
65.466 107.4497
59.0114 109.0225
50.5628 99.406
38.2778 85.4234
27.1618 70.8205
50.0 50.0
