Instance: Direction_Num_12_ID_10_R_4
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 461.6981317947023
Runtime: 14.430000066757202
Gap: 0
Path: 
50.0 50.0
46.0646 6.7976
58.3508 13.4163
72.2202 20.8883
79.7389 24.9388
93.7869 38.5301
94.158 38.8882
105.9902 50.3464
114.9 60.1252
91.5267 85.6525
106.6654 105.1596
98.1466 112.8719
89.1697 105.7015
72.4985 91.8002
70.0933 89.7936
59.0851 80.6133
46.0769 69.7666
37.5454 62.6526
24.8561 53.2273
12.7628 51.1515
27.7061 73.6195
9.7221 95.0886
19.4407 104.1007
25.6632 90.1952
11.1502 68.2144
50.0 50.0
