Instance: Direction_Num_16_ID_1_R_4
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 443.09044422654813
Runtime: 2390.3570001125336
Gap: 0
Path: 
50.0 50.0
73.9192 36.1185
52.1334 16.9261
49.2014 27.3725
55.6645 35.968
61.5558 41.6382
69.9313 49.6996
82.0244 61.34
85.8255 64.9986
92.7989 71.7103
113.1855 91.3503
93.7922 92.5736
106.8001 109.4695
103.5788 112.2606
93.8767 110.4687
83.0078 103.1143
77.7773 100.0571
72.3366 96.8775
61.4462 90.5268
62.0547 100.439
41.2879 77.8136
61.5605 69.2768
56.5221 64.6159
53.249 61.5884
44.0039 53.0413
41.6264 50.8431
35.1813 50.0826
26.6775 43.9513
22.4629 40.9091
17.9198 37.63
6.2903 28.589
22.22 19.4317
43.4409 42.7788
50.0 50.0
