Instance: Direction_Num_12_ID_18_R_6
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 436.4244411556023
Runtime: 9.780999898910522
Gap: 0
Path: 
50.0 50.0
46.1094 51.8875
32.0495 46.7314
16.8449 89.5311
24.5988 97.856
41.4498 82.7265
58.9138 89.285
79.2879 96.9352
93.2579 102.1819
117.8449 99.8116
103.8978 80.1047
109.9818 67.2971
93.2646 41.2088
110.7793 27.5105
111.7337 25.6808
100.8492 13.976
94.7105 7.3789
78.3362 34.322
61.4369 24.9736
48.2581 17.6828
30.6568 7.9463
27.0964 21.0585
33.9614 28.6726
44.1831 40.0101
51.9092 48.5791
50.0 50.0
