Instance: Direction_Num_16_ID_18_R_6
Steiner-visit: True
Benders Cut: Mileage
Formulation: DFJ
OFV: 480.32000607992836
Runtime: 3600.1349999904633
Gap: 0.35360530097861853
Path: 
50.0 50.0
26.9245 57.8178
28.4308 66.988
15.0361 77.4568
22.63 84.3345
32.1255 92.9338
33.6497 94.3132
43.1162 101.8251
56.4022 112.3652
101.2064 121.6466
91.1382 113.7702
79.1273 104.3716
74.5456 100.7875
68.5549 97.2058
61.0673 92.7282
47.5784 79.8082
50.1929 73.9631
53.4281 66.7306
53.4281 66.7305
63.4097 75.3821
66.985 78.4827
70.0225 81.117
94.2407 102.1046
89.2659 97.4057
92.2583 100.219
93.542 55.4497
76.1789 33.3478
71.2737 27.1071
63.7165 17.4907
51.9959 6.1758
43.5385 8.0735
25.7113 39.3819
37.9756 49.9016
50.0 50.0
